time,voltage
2.0290091037750244,890.00
3.0294575691223145,886.00
4.12949013710022,886.00
5.129632234573364,885.00
6.229211091995239,885.00
7.228857755661011,886.00
8.229030132293701,886.00
9.329046964645386,886.00
10.329444408416748,885.00
11.329467535018921,885.00
12.329085111618042,885.00
13.429683446884155,885.00
14.433531522750854,885.00
15.529272556304932,885.00
16.529531717300415,885.00
17.529254913330078,885.00
18.529624223709106,886.00
19.629196405410767,885.00
20.629340410232544,885.00
21.629488468170166,885.00
22.729729652404785,886.00
