time,voltage
1.974057912826538,335.00
3.0736329555511475,330.00
4.07325005531311,330.00
5.173171281814575,330.00
6.173488140106201,329.00
7.1741862297058105,329.00
8.273324966430664,329.00
9.27390432357788,330.00
10.273725509643555,329.00
11.37364935874939,330.00
12.377078294754028,330.00
13.374384641647339,330.00
14.47352123260498,330.00
15.473609447479248,330.00
16.47336721420288,330.00
17.574167490005493,330.00
18.574267387390137,331.00
19.57379984855652,330.00
20.67346453666687,329.00
21.673792839050293,329.00
22.67127776145935,330.00
23.7741436958313,329.00
24.773871898651123,330.00
