time,voltage
1.998518705368042,481.00
3.099616289138794,478.00
4.099123001098633,479.00
5.099782228469849,478.00
6.198890686035156,478.00
7.198861122131348,478.00
8.198759317398071,478.00
9.298960208892822,478.00
10.299189567565918,478.00
11.399333953857422,479.00
12.398653984069824,478.00
13.39863109588623,479.00
14.399402141571045,478.00
15.499262571334839,479.00
16.499254941940308,478.00
17.499305248260498,479.00
18.599531173706055,478.00
19.598976850509644,479.00
20.699153184890747,478.00
21.699251413345337,479.00
22.699206352233887,478.00
23.696813344955444,478.00
