time,voltage
2.0676116943359375,222.00
3.153390884399414,218.00
4.158594846725464,218.00
5.170230865478516,218.00
6.251070022583008,217.00
7.259454011917114,218.00
8.2503821849823,218.00
9.350806951522827,218.00
10.352472066879272,218.00
11.351071119308472,218.00
12.450009822845459,218.00
13.449319124221802,218.00
14.4463951587677,217.00
15.551750898361206,218.00
16.55030655860901,218.00
17.54933786392212,219.00
18.65097427368164,218.00
19.649345874786377,218.00
20.650697231292725,218.00
21.74923086166382,218.00
22.749111652374268,218.00
23.751365661621094,218.00
24.851746320724487,217.00
25.85467267036438,217.00
26.852355241775513,218.00
27.949098110198975,217.00
28.95130467414856,218.00
29.95100736618042,218.00
31.050211429595947,218.00
