time,voltage
2.06243634223938,186.00
3.0605576038360596,180.00
4.160585403442383,181.00
5.1603944301605225,180.00
6.16068434715271,182.00
7.160618782043457,181.00
8.261099815368652,181.00
9.260632753372192,181.00
10.360594511032104,181.00
11.360894680023193,181.00
12.361681699752808,180.00
13.461186170578003,181.00
14.460643529891968,181.00
15.460687398910522,181.00
16.461316347122192,180.00
17.560569286346436,181.00
18.562976837158203,180.00
19.660349369049072,181.00
20.66064190864563,180.00
21.662426710128784,180.00
22.66114568710327,180.00
23.762705087661743,181.00
24.76072359085083,180.00
25.862297296524048,181.00
26.86341643333435,180.00
27.865548133850098,180.00
28.963438749313354,181.00
29.964161157608032,181.00
30.96698498725891,181.00
31.971283435821533,181.00
33.063297510147095,181.00
34.063480615615845,181.00
