time,voltage
2.0095155239105225,851.00
3.1095590591430664,849.00
4.109952211380005,848.00
5.108344554901123,848.00
6.209339618682861,848.00
7.213644504547119,849.00
8.209142923355103,848.00
9.309106349945068,848.00
10.307501316070557,849.00
11.409212112426758,848.00
12.409439086914062,848.00
13.408210754394531,848.00
14.409935712814331,848.00
15.508897304534912,848.00
16.509148359298706,849.00
17.50810933113098,848.00
18.609111070632935,848.00
19.608741998672485,849.00
20.60958170890808,848.00
21.7093985080719,848.00
22.710580587387085,848.00
23.708451747894287,848.00
24.80896258354187,849.00
25.809547424316406,848.00
26.809399604797363,849.00
