time,voltage
2.1230199337005615,294.00
3.141315460205078,292.00
4.14546537399292,291.00
5.246444940567017,292.00
6.254819631576538,292.00
7.274190425872803,292.00
8.27438998222351,292.00
9.362018585205078,292.00
10.344001531600952,293.00
11.439956903457642,292.00
12.466222763061523,293.00
13.458250999450684,291.00
14.5615873336792,292.00
15.661420345306396,291.00
16.68719482421875,292.00
17.84718656539917,293.00
18.76180338859558,292.00
19.67546558380127,291.00
20.74066138267517,292.00
21.751457691192627,293.00
22.747804164886475,292.00
23.767845153808594,292.00
24.94916033744812,292.00
25.91778564453125,292.00
26.843220472335815,292.00
