time,voltage
1.9731895923614502,666.00
3.0733108520507812,664.00
4.072052478790283,664.00
5.173254728317261,664.00
6.173107862472534,663.00
7.1734864711761475,663.00
8.272851705551147,664.00
9.273569345474243,664.00
10.273526430130005,663.00
11.372946500778198,663.00
12.373693227767944,663.00
13.373679637908936,664.00
14.473524332046509,663.00
15.473065614700317,664.00
16.47079849243164,664.00
17.5729079246521,664.00
18.573285341262817,664.00
19.573318481445312,663.00
20.673622846603394,664.00
21.67360234260559,663.00
22.67295742034912,663.00
23.77353835105896,663.00
24.773833513259888,663.00
